sent_id,sentence,span,head_form,head_lemma,head_upos,case_marker,preposition,dative_type,relation,governor,governor_upos,split
train-s125,Das Personal war zu uns und insbesondere zu den Kindern immer freundlich.,uns,uns,wir,PRON,zu,zu,dative_prep_zu,nmod,freundlich,ADJ,train
train-s125,Das Personal war zu uns und insbesondere zu den Kindern immer freundlich.,den Kindern,Kindern,Kind,NOUN,zu,zu,dative_prep_zu,root,ROOT,ROOT,train
train-s128,Mit dem Schnittergebniss war ich bisher immer sehr zufrieden.,dem Schnittergebniss,Schnittergebniss,Schnittergebniss,NOUN,mit,mit,dative_prep_mit,nmod,zufrieden,ADJ,train
train-s132,"Man wollte mir einen Zahnriemen reparieren, den ich nicht habe!",mir,mir,ich,PRON,,,core_dative_argument,obl:arg,reparieren,VERB,train
train-s133,Trotz meiner vielen Fragen blieb der Verkäufer immer ganz ruhig und hat mir alles im Detail erklärt.,mir,mir,ich,PRON,,,core_dative_argument,obl:arg,erklärt,VERB,train
train-s133,Trotz meiner vielen Fragen blieb der Verkäufer immer ganz ruhig und hat mir alles im Detail erklärt.,dem Detail,Detail,Detail,NOUN,in,in,dative_prep_in,obl,erklärt,VERB,train
train-s143,"Wir waren mit unseren Kindern dort und meine Frau wollte ein Brille aus dem Sonderangebot für komplett nur 39, -- Euro.",Kindern,Kindern,Kind,NOUN,mit,mit,dative_prep_mit,obl,waren,VERB,train
train-s143,"Wir waren mit unseren Kindern dort und meine Frau wollte ein Brille aus dem Sonderangebot für komplett nur 39, -- Euro.",dem Sonderangebot,Sonderangebot,Sonderangebot,NOUN,aus,aus,dative_prep_aus,nmod,Brille,NOUN,train
train-s145,"Eine ernste, niemals lächelnde junge Frau zeigt uns das Regal und beriet uns so gut wie nicht.",uns,uns,wir,PRON,,,core_dative_argument,obl:arg,zeigt,VERB,train
train-s145,"Eine ernste, niemals lächelnde junge Frau zeigt uns das Regal und beriet uns so gut wie nicht.",uns,uns,wir,PRON,,,core_dative_argument,obj,beriet,VERB,train
train-s149,"Der Chef hatte dies wohl auch nicht nötig, der schloss nur schnell die Tür zu seinem Raum weil ich Kinder dabei hatte.",Raum,Raum,Raum,NOUN,zu,zu,dative_prep_zu,nmod,Tür,NOUN,train
train-s153,Die Bedienung war sehr nett und immer schnell zur Stelle und das Essen war super frisch und hat sehr gut geschmeckt.,der Stelle,Stelle,Stelle,NOUN,zu,zu,dative_prep_zu,nmod,schnell,ADJ,train
train-s159,"Für dieses Jahr plane ich noch ein paar kleine Anschaffungen, die ich mir auf jeden Fall wieder hier holen werde.",mir,mir,ich,PRON,,,core_dative_argument,obl:arg,holen,VERB,train
train-s166,Auf dem Weg dort hin natürlich gleich mal dran vorbeigefahren....,dem Weg,Weg,Weg,NOUN,auf,auf,dative_prep_auf,obl,vorbeigefahren,VERB,train
train-s167,"Als ich endlich da war, viel mir das Schild 13 Jahre ""New China"" auf.",mir,mir,ich,PRON,,,core_dative_argument,obl:arg,viel,VERB,train
train-s169,"Dann habe ich bei der Bedienung zwei mal das Buffet und etwas zu trinken bestellt, welches sofort an meinem Tisch war.",der Bedienung,Bedienung,Bedienung,NOUN,bei,bei,dative_prep_bei,obl,bestellt,VERB,train
train-s169,"Dann habe ich bei der Bedienung zwei mal das Buffet und etwas zu trinken bestellt, welches sofort an meinem Tisch war.",Tisch,Tisch,Tisch,NOUN,an,an,dative_prep_an,obl,war,VERB,train
train-s172,"Als ich satt war hatte ich das gefühl nur noch herausrollen zu können, woran nicht zu letzt die Gebackenen Bananen mit Honig schuld waren.",Honig,Honig,Honig,NOUN,mit,mit,dative_prep_mit,nmod,Bananen,NOUN,train
train-s174,"Sie hat mir zu meinem Recht geholfen, als ich probleme mit einer Bank hatte.",mir,mir,ich,PRON,,,core_dative_argument,obl:arg,geholfen,VERB,train
train-s174,"Sie hat mir zu meinem Recht geholfen, als ich probleme mit einer Bank hatte.",Recht,Recht,Recht,NOUN,zu,zu,dative_prep_zu,obl,geholfen,VERB,train
train-s174,"Sie hat mir zu meinem Recht geholfen, als ich probleme mit einer Bank hatte.",einer Bank,Bank,Bank,NOUN,mit,mit,dative_prep_mit,nmod,probleme,NOUN,train
train-s175,Gutes Hotel mit noch akzeptabler Küche.,akzeptabler Küche,Küche,Küche,NOUN,mit,mit,dative_prep_mit,nmod,Hotel,NOUN,train
train-s178,"Bevorzugt ausgeschenkt und verkauft werden hier im Weinkost Weine aus Deutschland, Schweiz und Österreich.",dem Weinkost,Weinkost,Weinkost,PROPN,in,in,dative_prep_in,obl,ausgeschenkt,VERB,train
train-s178,"Bevorzugt ausgeschenkt und verkauft werden hier im Weinkost Weine aus Deutschland, Schweiz und Österreich.",Weine,Weine,Wein,PROPN,,,other_dative,nsubj:pass,ausgeschenkt,VERB,train
train-s178,"Bevorzugt ausgeschenkt und verkauft werden hier im Weinkost Weine aus Deutschland, Schweiz und Österreich.",Deutschland,Deutschland,Deutschland,PROPN,aus,aus,dative_prep_aus,nmod,Weine,PROPN,train
train-s178,"Bevorzugt ausgeschenkt und verkauft werden hier im Weinkost Weine aus Deutschland, Schweiz und Österreich.",Schweiz,Schweiz,Schweiz,PROPN,,,other_dative,conj,Deutschland,PROPN,train
train-s178,"Bevorzugt ausgeschenkt und verkauft werden hier im Weinkost Weine aus Deutschland, Schweiz und Österreich.",Österreich,Österreich,Österreich,PROPN,,,other_dative,conj,Deutschland,PROPN,train
train-s179,Demnächst soll es hier sogar jeweils passend zur Saison Käsefondue und oder Grünkohl geben.,der Saison,Saison,Saison,NOUN,zu,zu,dative_prep_zu,obl,geben,VERB,train
train-s179,Demnächst soll es hier sogar jeweils passend zur Saison Käsefondue und oder Grünkohl geben.,Käsefondue,Käsefondue,Käsefondue,NOUN,,,core_dative_argument,obj,geben,VERB,train
train-s184,"An sich ist die Location gar nicht so schlecht, vielleicht ein bissschen klein aber ansonsten ganz schick.",sich,sich,sich,PRON,an,an,dative_prep_an,nmod,schlecht,ADJ,train
train-s185,Wegen dem Fahrstuhl dauert der Einlaß nämlich ziemlich lange.,dem Fahrstuhl,Fahrstuhl,Fahrstuhl,NOUN,wegen,,other_prepositional_dative,obl,dauert,VERB,train
train-s187,der Ausblick von der Terrasse ist irgendwie der einzige der wirklich schön ist.,der Terrasse,Terrasse,Terrasse,NOUN,von,von,dative_prep_von,nmod,Ausblick,NOUN,train
train-s188,"Dieses kleine aber feine Hotel bietet sehr schöne Zimmer, das Badezimmer war nahezu neu und somit in einem tadellosen Zustand.",einem tadellosen Zustand,Zustand,Zustand,NOUN,in,in,dative_prep_in,nmod,neu,ADJ,train
train-s189,Für mich 10 von 10 Punkten -- TOP,10 Punkten,Punkten,Punkt,NOUN,von,von,dative_prep_von,nmod,10,NUM,train
train-s190,ich bin recht oft in Hotels unterwegs.,Hotels,Hotels,Hotel,NOUN,in,in,dative_prep_in,obl,bin,VERB,train
train-s193,"Es ist nicht das Billigste, aber dafür bekommt man auch höhere Qualität geliefert als in den ganzen Aufbackstuben.",den ganzen Aufbackstuben,Aufbackstuben,Aufbackstuben,NOUN,in,in,dative_prep_in,obl,bekommt,VERB,train
train-s194,Gebacken wird direkt im Haus.,dem Haus,Haus,Haus,NOUN,in,in,dative_prep_in,obl,Gebacken,VERB,train
train-s196,Das andere Möbelhaus mit Geschichte und Zukunft.,Geschichte,Geschichte,Geschichte,NOUN,mit,mit,dative_prep_mit,nmod,Möbelhaus,NOUN,train
train-s196,Das andere Möbelhaus mit Geschichte und Zukunft.,Zukunft,Zukunft,Zukunft,NOUN,,,other_dative,conj,Geschichte,NOUN,train
train-s197,Geführt von einer Familie mit Herz!,einer Familie,Familie,Familie,NOUN,von,von,dative_prep_von,obl,Geführt,VERB,train
train-s197,Geführt von einer Familie mit Herz!,Herz,Herz,Herz,NOUN,mit,mit,dative_prep_mit,nmod,Familie,NOUN,train
train-s198,"Sehr gemütlich, mit viel Platz für jede Feier.",viel Platz,Platz,Platz,NOUN,mit,mit,dative_prep_mit,nmod,gemütlich,ADJ,train
train-s203,Unser Erlebnis auf dem Leuchtturm Roter Sand war einmalig und ein tolles Erlebnis.,dem Leuchtturm,Leuchtturm,Leuchtturm,NOUN,auf,auf,dative_prep_auf,nmod,Erlebnis,NOUN,train
train-s204,Und die Tage davor und danach haben wir in Bremerhaven und in Imsum verbracht.,Bremerhaven,Bremerhaven,Bremerhaven,PROPN,in,in,dative_prep_in,obl,verbracht,VERB,train
train-s204,Und die Tage davor und danach haben wir in Bremerhaven und in Imsum verbracht.,Imsum,Imsum,Imsum,PROPN,in,in,dative_prep_in,conj,Bremerhaven,PROPN,train
train-s206,Auch in dem kleinen Gärtchen hinter dem Haus lagen dicke Äste von den Nachbarbäumen.,dem kleinen Gärtchen,Gärtchen,Gärtchen,NOUN,in,in,dative_prep_in,obl,lagen,VERB,train
train-s206,Auch in dem kleinen Gärtchen hinter dem Haus lagen dicke Äste von den Nachbarbäumen.,dem Haus,Haus,Haus,NOUN,hinter,hinter,dative_prep_hinter,nmod,Gärtchen,NOUN,train
train-s206,Auch in dem kleinen Gärtchen hinter dem Haus lagen dicke Äste von den Nachbarbäumen.,den Nachbarbäumen,Nachbarbäumen,Nachbarbäumen,NOUN,von,von,dative_prep_von,nmod,Äste,NOUN,train
train-s210,Entweder gefällt es Dir oder Du hasst es.,Dir,Dir,du,PRON,,,core_dative_argument,obl:arg,gefällt,VERB,train
train-s211,Ist ein kleines idylisches Städtchen am Rande des Emmenthals und direkt an der Luzerner Grenze.,dem Rande,Rande,Rand,NOUN,an,an,dative_prep_an,nmod,Städtchen,NOUN,train
train-s211,Ist ein kleines idylisches Städtchen am Rande des Emmenthals und direkt an der Luzerner Grenze.,der Luzerner Grenze,Grenze,Grenze,NOUN,an,an,dative_prep_an,conj,Emmenthals,PROPN,train
train-s213,Seit einigen Jahren gehe ich regelmäßig ins Nagelstudio.,einigen Jahren,Jahren,Jahr,NOUN,seit,seit,dative_prep_seit,obl,gehe,VERB,train
train-s215,Erst seit ich zu Happy - Nails - Linz gehe und das schon seit 4Jahren sind meine Nägel auch bei übermäßiger Beanspruchung vier Wochen lang schön.,Happy Nails Linz,Happy,Happy,PROPN,zu,zu,dative_prep_zu,obl,gehe,VERB,train
train-s215,Erst seit ich zu Happy - Nails - Linz gehe und das schon seit 4Jahren sind meine Nägel auch bei übermäßiger Beanspruchung vier Wochen lang schön.,Nails,Nails,Nails,PROPN,,,other_dative,flat,Happy,PROPN,train
train-s215,Erst seit ich zu Happy - Nails - Linz gehe und das schon seit 4Jahren sind meine Nägel auch bei übermäßiger Beanspruchung vier Wochen lang schön.,Linz,Linz,Linz,PROPN,,,other_dative,flat,Happy,PROPN,train
train-s215,Erst seit ich zu Happy - Nails - Linz gehe und das schon seit 4Jahren sind meine Nägel auch bei übermäßiger Beanspruchung vier Wochen lang schön.,übermäßiger Beanspruchung,Beanspruchung,Beanspruchung,NOUN,bei,bei,dative_prep_bei,nmod,schön,ADJ,train
train-s219,Hat aber in letzter Zeit stark nachgelassen.,letzter Zeit,Zeit,Zeit,NOUN,in,in,dative_prep_in,obl,nachgelassen,VERB,train
train-s221,Wir haben unseren Dachboden mit neuen Schränken ausstatten lassen.,neuen Schränken,Schränken,Schrank,NOUN,mit,mit,dative_prep_mit,obl,ausstatten,VERB,train
train-s227,Das essen war im Verhältnis zum Preis gut.,dem Verhältnis,Verhältnis,Verhältnis,NOUN,in,in,dative_prep_in,nmod,gut,ADJ,train
train-s227,Das essen war im Verhältnis zum Preis gut.,dem Preis,Preis,Preis,NOUN,zu,zu,dative_prep_zu,nmod,Verhältnis,NOUN,train
train-s228,Leider war das Schnitzel aus der Fritöse.,der Fritöse,Fritöse,Fritöse,NOUN,aus,aus,dative_prep_aus,obl,war,VERB,train
train-s231,Bitte nicht mit falschen Namen eintragen.,falschen Namen,Namen,Name,NOUN,mit,mit,dative_prep_mit,obl,eintragen,VERB,train
train-s233,Aber seit einiger Zeit schmeckt der Döner nicht mehr so lecker.,einiger Zeit,Zeit,Zeit,NOUN,seit,seit,dative_prep_seit,obl,schmeckt,VERB,train
train-s236,Danke... die Blumen sind genau zur richtigen Zeit eingetroffen... ;-),der richtigen Zeit,Zeit,Zeit,NOUN,zu,zu,dative_prep_zu,obl,eingetroffen,VERB,train
train-s237,"Nicht nur die schönen Blumen haben mir super gefallen, auch die Grösse und Einrichtung des Ladens waren einfach Klasse.",mir,mir,ich,PRON,,,core_dative_argument,obl:arg,gefallen,VERB,train
train-s238,"Einer der besten, wenn nicht der beste Frisör in Lörrach.",Lörrach,Lörrach,Lörrach,PROPN,in,in,dative_prep_in,nmod,Frisör,NOUN,train
train-s240,Ich habe ein Fahrrad gesucht und bin auf den Fahrradshop am Johannesturm gestoßen.,dem Johannesturm,Johannesturm,Johannesturm,PROPN,an,an,dative_prep_an,nmod,Fahrradshop,NOUN,train
train-s242,Großartiges Institut mit kompetenter Beratung und Pflege.,kompetenter Beratung,Beratung,Beratung,NOUN,mit,mit,dative_prep_mit,nmod,Institut,NOUN,train
train-s242,Großartiges Institut mit kompetenter Beratung und Pflege.,Pflege,Pflege,Pflege,NOUN,,,other_dative,conj,Beratung,NOUN,train
train-s243,Sehr liebevoller Service am Kunden.,dem Kunden,Kunden,Kunde,NOUN,an,an,dative_prep_an,nmod,Service,NOUN,train
train-s245,Die Massage am Schluss der Gesichtsbehandlung ist phantastisch und man schwebt im siebten Himmel.,dem Schluss,Schluss,Schluß,NOUN,an,an,dative_prep_an,nmod,Massage,NOUN,train
train-s245,Die Massage am Schluss der Gesichtsbehandlung ist phantastisch und man schwebt im siebten Himmel.,dem siebten Himmel,Himmel,Himmel,NOUN,in,in,dative_prep_in,obl,schwebt,VERB,train
train-s247,Der Wagen wurde auch zeitnah zur Abholung bereit gestellt.,der Abholung,Abholung,Abholung,NOUN,zu,zu,dative_prep_zu,obl,gestellt,VERB,train
train-s250,Überraschend war ich wieder einmal im Seeblick zum Essen und war überrascht.,dem Seeblick,Seeblick,Seeblick,PROPN,in,in,dative_prep_in,obl,war,VERB,train
train-s250,Überraschend war ich wieder einmal im Seeblick zum Essen und war überrascht.,dem Essen,Essen,Essen,NOUN,zu,zu,dative_prep_zu,obl,war,VERB,train
train-s251,Das Restaurant ist mit der Terrasse hervorragend eingerichtet und ich konnte mich stresslos erholen.,der Terrasse,Terrasse,Terrasse,NOUN,mit,mit,dative_prep_mit,nmod,eingerichtet,ADJ,train
train-s252,Die Speisekarte ist hervorragend und der Gourmet kommt mit feiner kreativer Schweizerküche voll auf seine Kosten.,feiner kreativer Schweizerküche,Schweizerküche,Schweizerküche,NOUN,mit,mit,dative_prep_mit,obl,kommt,VERB,train
train-s253,So habe ich zu jeder Speise den passenden Wein trinken können.,jeder Speise,Speise,Speise,NOUN,zu,zu,dative_prep_zu,obl,trinken,VERB,train
train-s254,Ich wünsche dem neuen Team für die Saison 2010 einen vollen Erfolg.,dem neuen Team,Team,Team,NOUN,,,core_dative_argument,obl:arg,wünsche,VERB,train
train-s256,wir waren zu einer feierlichkeit mit insgesamt 4 paaren angereist und in allen belangen restlos zufrieden.,einer feierlichkeit,feierlichkeit,Feierlichkeit,NOUN,zu,zu,dative_prep_zu,obl,angereist,VERB,train
train-s256,wir waren zu einer feierlichkeit mit insgesamt 4 paaren angereist und in allen belangen restlos zufrieden.,4 paaren,paaren,paaren,NOUN,mit,mit,dative_prep_mit,obl,angereist,VERB,train
train-s258,die umgebung lädt zum segeln ein.,dem segeln,segeln,segeln,NOUN,zu,zu,dative_prep_zu,obl,lädt,VERB,train
train-s259,Ein Nachmittag in Strassenhof fühlt sich an einem warmen Frühlingssonntag im April schon fast wie Urlaub an.,Strassenhof,Strassenhof,Strassenhof,PROPN,in,in,dative_prep_in,nmod,Nachmittag,NOUN,train
train-s259,Ein Nachmittag in Strassenhof fühlt sich an einem warmen Frühlingssonntag im April schon fast wie Urlaub an.,einem warmen Frühlingssonntag,Frühlingssonntag,Frühlingssonntag,NOUN,an,an,dative_prep_an,obl,fühlt,VERB,train
train-s259,Ein Nachmittag in Strassenhof fühlt sich an einem warmen Frühlingssonntag im April schon fast wie Urlaub an.,dem April,April,April,PROPN,in,in,dative_prep_in,nmod,Frühlingssonntag,NOUN,train
train-s261,"Ob im Sommer im Biergarten oder im Winter in der Stube, uns schmeckts hier immer richtig gut!",dem Sommer,Sommer,Sommer,NOUN,in,in,dative_prep_in,obl,schmeckts,VERB,train
train-s261,"Ob im Sommer im Biergarten oder im Winter in der Stube, uns schmeckts hier immer richtig gut!",dem Biergarten,Biergarten,Biergarten,NOUN,in,in,dative_prep_in,nmod,Sommer,NOUN,train
train-s261,"Ob im Sommer im Biergarten oder im Winter in der Stube, uns schmeckts hier immer richtig gut!",dem Winter,Winter,Winter,NOUN,in,in,dative_prep_in,conj,Sommer,NOUN,train
train-s261,"Ob im Sommer im Biergarten oder im Winter in der Stube, uns schmeckts hier immer richtig gut!",der Stube,Stube,Stube,NOUN,in,in,dative_prep_in,nmod,Winter,NOUN,train
train-s261,"Ob im Sommer im Biergarten oder im Winter in der Stube, uns schmeckts hier immer richtig gut!",uns,uns,wir,PRON,,,core_dative_argument,obl:arg,schmeckts,VERB,train
train-s262,Deshalb kommen wir schon seit gut 20 Jahren immer wieder gerne zum Strassenhof!,20 Jahren,Jahren,Jahr,NOUN,seit,seit,dative_prep_seit,obl,kommen,VERB,train
train-s262,Deshalb kommen wir schon seit gut 20 Jahren immer wieder gerne zum Strassenhof!,dem Strassenhof,Strassenhof,Strassenhof,PROPN,zu,zu,dative_prep_zu,obl,kommen,VERB,train
train-s265,"Gekaufter Strauß war schon nach zwei Tagen in erbärmlicher ""Verfassung"".",zwei Tagen,Tagen,Tag,NOUN,nach,nach,dative_prep_nach,obl,war,VERB,train
train-s265,"Gekaufter Strauß war schon nach zwei Tagen in erbärmlicher ""Verfassung"".",erbärmlicher Verfassung,Verfassung,Verfassung,NOUN,in,in,dative_prep_in,obl,war,VERB,train
train-s267,"Ich war bei Frau Dr.Röder - Dischinger zur Behandlung (2 Monate Wartezeit) meiner Akne, die ich seit 13 Jahre habe.",Frau,Frau,Frau,NOUN,,,other_dative,compound,Dr.Röder,PROPN,train
train-s267,"Ich war bei Frau Dr.Röder - Dischinger zur Behandlung (2 Monate Wartezeit) meiner Akne, die ich seit 13 Jahre habe.",Frau Dr.Röder Dischinger,Dr.Röder,Dr.Röder,PROPN,bei,bei,dative_prep_bei,obl,war,VERB,train
train-s267,"Ich war bei Frau Dr.Röder - Dischinger zur Behandlung (2 Monate Wartezeit) meiner Akne, die ich seit 13 Jahre habe.",Dischinger,Dischinger,Dischinger,PROPN,,,other_dative,flat,Dr.Röder,PROPN,train
train-s267,"Ich war bei Frau Dr.Röder - Dischinger zur Behandlung (2 Monate Wartezeit) meiner Akne, die ich seit 13 Jahre habe.",der Behandlung,Behandlung,Behandlung,NOUN,zu,zu,dative_prep_zu,obl,war,VERB,train
train-s267,"Ich war bei Frau Dr.Röder - Dischinger zur Behandlung (2 Monate Wartezeit) meiner Akne, die ich seit 13 Jahre habe.",Akne,Akne,Akne,NOUN,,,nominal_dative_modifier,nmod,Behandlung,NOUN,train
train-s269,Trotz Termin musste ich 60 Minuten warten.,Termin,Termin,Termin,NOUN,trotz,,other_prepositional_dative,obl,warten,VERB,train
train-s270,"Frau Röder - Dischingers verfügt über einen ausgereiften Offizierston, nimmt sich kaum Zeit, hört dem Patienten nicht zu.",sich,sich,sich,PRON,,,core_dative_argument,obl:arg,nimmt,VERB,train
train-s270,"Frau Röder - Dischingers verfügt über einen ausgereiften Offizierston, nimmt sich kaum Zeit, hört dem Patienten nicht zu.",dem Patienten,Patienten,Patient,NOUN,,,core_dative_argument,obl:arg,hört,VERB,train
train-s271,Zeit nahm sie sich nur für ein kostenpflichtiges teures Hautkrebsscreening.,sich,sich,sich,PRON,,,core_dative_argument,obl:arg,nahm,VERB,train
train-s272,"Frau Röder - Dischinger dreht einem das Wort im Munde um, glaubt alles besser zu wissen und geht in keiner Weise auf die Belange des Patienten ein.",dem Munde,Munde,Mund,NOUN,in,in,dative_prep_in,obl,dreht,VERB,train
train-s272,"Frau Röder - Dischinger dreht einem das Wort im Munde um, glaubt alles besser zu wissen und geht in keiner Weise auf die Belange des Patienten ein.",keiner Weise,Weise,Weise,NOUN,in,in,dative_prep_in,obl,geht,VERB,train
